,Title,Label
1974,국내 실적 부진 이마트 해외 공략 박차,0
1975,방문객 명소된 양평물맑은시장 청개구리 마켓,0
1976,글로벌 트렌드 외식업도 바꿔놓은 Z세대美프랜차이즈마다 채식 메뉴,1
1977,이마트 울란바토르에 3호점 삼겹살·김밥몽골서도 음식 한류,0
1978,버거킹 여름 시즌 겨냥 애플 모히또 출시,1
1979,SK네트웍스 전기차 충전사업 뛰어든다,0
1980,이마트 울란바토르에 3호점 삼겹살·김밥몽골서도 음식 한류,0
1981,버거킹 여름 시즌 겨냥 애플 모히또 출시,1
1982,SK네트웍스 전기차 충전사업 뛰어든다,0
1983,코스트코·버거킹 GMO 가공식품 가장 많이 수입한다,0
1984,버거킹 인기 버거 세트 하루 종일 4900원 올데이킹’ 론칭,1
1985,英 사모펀드 CVC캐피털 숙박앱 여기어때 인수,0
1986,뉴스워커_여기어때 위드이노베이션 최문석 대표이사 취임 ,0
1987,SAP 버거킹에 ERP 및 클라우드 구매조달 솔루션 공급,0
1988,내년 최저임금 8350원에도버거킹 24시간 배달서비스 확대,0
1989,이마트eward 25개월 동안 일정 쇼핑금액 달성 월 할부금 캐시백 프로모션,0
1990,SAP 버거킹에 ERP 및 클라우드 구매조달 솔루션 공급,0
1991,내년 최저임금 8350원에도버거킹 24시간 배달서비스 확대,0
1992,이마트eward 25개월 동안 일정 쇼핑금액 달성 월 할부금 캐시백 프로모션,0
1993,할인 행사 한다고 홍보해놓고 제외 매장 90개나 걸어놓은 버거킹,0
1994,오늘의 유통 단신 오리온 송이젤리 첫 선 外,0
1995,SPC그룹 조인트벤처 설립해 캄보디아 진출 글로벌사업 속도,1
1996,칸 라이언즈 X 서울 18일 개막세미나·수상작 상영,1
1997,실탄 장착 여기어때 최문석 신임 대표 선임,0
1998,버거킹 할로윈 맞이 10월 한정 앵그리몬스터X’ 출시,1
1999,외식업체 삼켰다 체한 사모펀드,0
2000,주인 바뀐 여기어때 고도화·MA·해외 공략 나선다”,0
2001,버거킹 할로윈 맞이 10월 한정 앵그리몬스터X’ 출시,1
2002,외식업체 삼켰다 체한 사모펀드,0
2003,버거킹 인기 버거 세트 하루 종일 4900원에 올데이킹ALL DAY KING’ 선,1
2004,TECH meets DESIGN 고기 없는 햄버거가 온다,0
2005,맛과 영양 다잡아 버거덕후들 취향저격한 버거킹 밸런스 치킨버거,0
2006,11번가 3월 십일절 미세먼지 대비상품 최대 53 할인,0
2007,보이콧 재팬’ 열풍시위는 OK 구매 방해는 위법 가능성,1
2008,식품 단신 서울우유협동조합·파파존스·스타벅스 外,0
2009,맥도날드·CU즐기면서 전기차 충전을SK네트웍스 인프라 구축,0
2010,버거킹BURGER KING 올데이킹 사딸라 TV CF 패러디 영상 공모전 실시,0
2011,여기어때 글로벌 사모펀드에 피인수4000억 실탄 장전,0
2012,버거킹 크리미 모짜볼 추가 구성 킹박스 출시6900원,1
2013,여기어때 운영사 위드이노베이션 최문석 대표이사 취임,0
2014,SK네트웍스 전기차 충전사업 본격 시동충전은 기본 세탁·식사·정비까지,0
2015,버거킹 서울 주요 상권 지역 24시간 딜리버리 서비스 운영 확대,0
2016,버거킹 몬스터 시리즈 400만개 돌파정식 메뉴 등극,1
2017,버거킹 인기 버거 세트 4천900원에 선보인다,1
2018,칸 라이언즈 X 서울 18일 개막수상작·세미나 상영,1
2019,KT 12월 멤버십 할인 혜택 풍성,0
2020,KT 12월 멤버십 할인 혜택 풍성,0
2021,SPC그룹 조인트벤처 설립해 캄보디아 진출,1
2022,이슈메이커 대체육과 세포육 미래 식단으로 떠오르다,0
2023,버거킹 35주년 기념 2탄 와퍼주니어 11 판매,0
2024,최저임금 또 오르는데배달료 쭉쭉 2만원 이하 배달 못합니다,0
2025,이마트 현지 도심형 쇼핑몰 최대 규모 몽골 3호점’ 오픈,1
2026,소확행 열풍 속 맛과 영양 잡은 밸런스 푸드’ 인기 버거킹 밸런스 치킨,1
2027,CVC 위드이노베이션 인수 완료최문석 신임 대표 영입,0
2028,SPC그룹 조인트벤처 설립해 캄보디아 진출,1
2029,이마트 몽골 3호점 오픈쇼핑몰 기능 겸하는 최대 규모,1
2030,국내 대표 숙박 O2O 여기어때 운영사 위드이노베이션 최문석 대표이사 취임,0
2031,SPC그룹 조인트벤처 설립해 캄보디아 진출,1
2032,이마트 몽골 3호점 오픈쇼핑몰 기능 겸하는 최대 규모,1
2033,CVC에 인수된 여기어때 이베이코리아 출신 최문석 대표 선임,0
2034,롯데지알에스 일본버거킹 매각 작업 본격 시동,-1
2035,버거킹 24시간 딜리버리 서울 주요 상권으로 확대,0
2036,버거킹 속도 지갑도 든든하게 5가지 다양한 메뉴를 푸짐하게 즐기자,0
2037,SK네트웍스 전기차 충전 사업 뛰어든다ev Most 브랜드 론칭,0
2038,버거킹 두 가지 패티가 들어가는 더블킹 신제품 다이나믹BBQ’ 새로나왔어,1
2039,버거킹 리얼 라임이 풍부한 애플 모히또’ 출시,1
2040,버거킹 리얼 라임이 풍부한 애플 모히또’ 출시,1
2041,SPC 조인트벤처 설립으로 캄보디아 진출,1
2042,한국서 칸 라이언즈를 만나다 김재인·김재홍·조창수 프로그래머 3人의,0
2043,AI·블록체인·크리에이티브의 만남 인간과 브랜드 연결해야 조영민 제일,0
2044,꿀할인꿀이벤 다바걸·핫핑·유니클로·버거킹·매드포갈릭·메트로시티 –,0
2045,이마트 몽골 3호점 오픈몽골인들 삼겹살김밥 찾아,1
2046,패스트푸드에도 채식주의 바람,0
2047,버거킹 올데이킹 메뉴 소개하는 코믹한 사딸라’ 광고 영상 공개,0
2048,마케팅 성공신화 쓴 배달의민족 광고로 보는 브랜딩의 진화,1
2049,버거킹 16일까지 와퍼주니어·불고기와퍼주니어’ 1000원대 판매,0
2050,버거킹 16일까지 와퍼주니어·불고기와퍼주니어’ 1000원대 판매,0
2051,지마켓 슈퍼프라이데이’ 신선·건강식품 20 추가할인,0
2052,버거킹 신메뉴 롱치킨디럭스버거세트 더한 12월 올데이킹 출시,1
2053,버거킹 인기 버거세트 하루종일 4900원에올데이킹 프로모션,1
2054,여기어때 글로벌 사모펀드 CVC와 맞손이베이코리아 출신 최문석 대표 선,0
2055,버거킹 인기 사이드 메뉴가 천원 21 치즈스틱선데 할인행사,1
2056,버거킹 카톡 플친 브랜드 채널 중 친구 수 1위 등극,1
2057,국내 대표 숙박 O2O 여기어때’ 운영사 위드이노베이션최문석 대표이사,0
2058,숙박앱 여기어때 英 사모펀드 품에이베이 출신 최문석 대표로 선임,0
2059,기자수첩금융당국의 사딸라,0
2060,기자수첩금융당국의 사딸라,0
2061,현금없는 사회 문턱서 현금’만 쓰고 일주일 살아보니,0
2062,여기어때 글로벌 사모펀드 CVC에 매각신임대표에 최문석 전 이베이 부사장,-1
2063,몽골에 3호점 깃발 꽂는 이마트,0
2064,버거킹 2018 웹어워드 코리아 프로모션 부문 통합대상 수상,1
2065,SK네트웍스 주유소에서 전기차 충전하며 다양한 할 거리’ 즐기세요”,0
2066,11번가 3월 십일절 맞아 미세먼지 대비상품 최대 53 할인,0
2067,버거킹 신메뉴 크리미 모짜볼 더한 킹박스 리뉴얼 메뉴 출시,1
2068,美 KFC 닭 없는 치킨 내놓는다 무슨 맛일까,0
2069,여기어때 CVC와 손 잡고 해외 시장 공략 나서 e커머스 전문가 최문석 신임,0
2070,美KFC 닭없는 프라이드 치킨 내놓는다,0
2071,여기어때 CVC와 손 잡고 해외 시장 공략 나서 e커머스 전문가 최문석 신임,0
2072,여기어때 운영사 위드이노베이션 최문석 대표이사 취임시장 뛰어넘는 ,0
2073,선수 아이 가지면 평생 무료 러시아 버거킹 광고 논란,-1
2074,G마켓 슈퍼프라이데이신선·건강식품 20 추가 할인,0
2075,롯데리아 스노우볼을 공짜로 영롱 그자체 가격 종류는 버거킹 맥도날드,0
2076,버거킹 24시간 딜리버리 종로·신촌 등 서비스 운영 확대,0
2077,브랜드 사회를 도와야 지속성장한다칸 라이언즈 X 서울 페스티벌 개최,0
2078,버거킹 더블킹 신메뉴 다이나믹BBQ 출시,1
2079,SK 홈경기 최종전에 레드 데이 실시,0
2080,SK 홈경기 최종전에 레드 데이 실시,0
2081,오늘의 간추린 키뉴스 2019 3 29,0
2082,칸 라이언즈X서울 페스티벌 18일 열린다,0
2083,뉴트로’로 다시 태어난 복고 열풍,1
2084,현금 없는 무인 매장 급속 확장소비자 반응은 극과극,0
2085,이마트 몽골에 세번째 매장상품 18 한국 中企,0
2086,버거킹 몬스터’ 1년만에 1100만개 돌파 프렌치프라이 콜라 무료제공,1
2087,버거킹 전통 라임 맛 구현한 애플 모히또 선봬,0
2088,한눈 미국경제 우버 상장 이틀째에도 하락세 지속,-1
2089,SAP 버거킹에 ERP·클라우드 솔루션,0
2090,여기어때 이베이 출신 최문석 신임 대표 선임,0
2091,NH농협은행 콘텐츠 무료 제공 서비스 출시올원뱅크 가입자 400만 돌파,1
2092,CVC에 인수된 여기어때 최문석 대표 선임,0
2093,세대교체 시작하며 부활한 1세대 PEF’신생 운용사도 주목’,1
2094,선수 아이 임신하면 평생 햄버거 공짜 버거킹 광고 논란,-1
2095,롯데리아 이번 6월 행사는 버거킹에 맥도날드 KFC도 토이스토리 피규어 사,0
2096,SPC그룹 캄보디아 기업과 함께 조인트벤처 설립계약 체결,1
2097,SK 홈경기 최종전에 레드 데이 실시,0
2098,버거킹 할로윈 맞이 10월 한정 앵그리몬스터X 출시,1
2099,너겟·뼈없는 닭닭고기 없는 치킨’ 열풍 불까,1
2100,너겟·뼈없는 닭닭고기 없는 치킨’ 열풍 불까,1
2101,보기 좋아야 먹기도 좋다외식업계 인스타그래머블 열풍,1
2102,파리바게뜨 캄보디아 진출SPC그룹 조인트벤처 설립,1
2103,버거킹 몬스터 시리즈 900만 개 판매 돌파 기념 매장 이벤트 실시,1
2104,오늘의 유통 단신 서울신라호텔 3인 전용 패키지 출시 外,1
2105,이순재·이덕화·김영철광고계 접수한 6080 배우들,0
2106,맥도날드 식물성 고기 사용한 햄버거 시험판매,0
2107,버거킹 밸런스 치킨버거’ 출시,1
2108,여기어때’ 운영사 위드이노베이션 최문석 대표이사 취임,0
2109,英 사모펀드 CVC 여기어때 위드이노베이션 인수,0
2110,국내 숙박앱 여기어때 英 사모펀드에 3천억원에 매각,-1
2111,GMO 완전표시제 도입 외면협의회 참여 중단”,-1
2112,올원뱅크 가입고객 400만 돌파농협은행 Freemium 서비스 출시,1
2113,버거킹 와퍼 3000원 일주일간 할인 행사,0
2114,올원뱅크로 최신 드라마·예능 무료로 즐감’,0
2115,식품 단신 서울우유협동조합·한국피자헛·CJ제일제당 外,0
2116,SPC그룹 사상 첫 글로벌 조인트 벤처’ 설립캄보디아 진출,1
2117,G마켓 당일배송 상품 20 할인2월 1일 하루간 진행,0
2118,꿀할인꿀이벤 빕스 2019원 ·버거킹 4900원·에뛰드하우스 피글렛 컬렉션·,0
2119,버거킹 카카오톡 플러스 친구 대상 와퍼 3종 할인 쿠폰 증정,0
2120,웃겨야 팔린다 트렌드 바뀐 광고 B급이 대세,1
2121,SPC그룹 장남 허진수 경영 전면 등장···캄보디아 합작법인 시험대’,0
2122,숙박 O2O 여기어때 운영사 위드이노베이션 최문석 대표이사 선임,0
2123,이마트 해외시장 확장 계속된다 몽골 3호점 오픈,1
2124,완전식품이라더니계란 일주일에 몇 개까지 안전할까,0
2125,사모펀드 CVC 여기어때 인수 완료최문석 신임 대표이사 선임,0
2126,버거킹 서울 주요 상권 지역 24시간 딜리버리 서비스 운영 확대,0
2127,SAP 버거킹에 차세대 ERP·구매조달 솔루션 동시 공급,0
2128,GMO유전자변형식품완전표시제 대통령공약 물건너 가나,0
2129,최저임금 상승에 배달비 부담햄버거 딜리버리 가격도 줄인상종합,0
2130,SAP 버거킹에 ERP S4HANA·구매조달 아리바 공급,0
2131,GMO유전자변형식품완전표시제 대통령공약 물건너 가나,0
2132,최저임금 상승에 배달비 부담햄버거 딜리버리 가격도 줄인상종합,0
2133,껌 한 통도 카드 결제 현금 없는 사회’ 눈앞,0
2134,롯데리아 핫크리스피버거 11행사 버거킹·맥도날드도,0
2135,버거킹 리얼 라임이 풍부한 애플 모히또 출시,1
2136,SK네트웍스 ev Most 론칭전기차 충전사업 본격화,0
2137,불타는 아마존,0
2138,리얼푸드닭고기 없는 치킨’ 열풍 불까,1
2139,더벨1세대 PE VIG 원년멤버 전원 파트너됐다,0
2140,SPC그룹 조인트벤처 설립해 캄보디아 진출,1
2141,여기어때 인수 20일 마무리새대표에 최문석 전 이베이코리아 부사장,0
2142,스토리뉴스 더기업들은 왜 인종차별 광고를 끊지 못할까,0
2143,SK네트웍스 전기차 충전 본격 시동빨래·식사 다양한 할거리도 마련,0
2144,이마트eward 토스 행운퀴즈 5개 정답은 총상금3000만원최신가전제품 할부,0
2145,G마켓 1일 하루만 당일배송 상품 20 할인,0
2146,내야외야 SK 25일 홈경기 최종전에 레드 데이’ 실시,0
2147,버거 3000원세트 4900원패스트푸드 저가 경쟁 나선 이유는,0
2148,KT 12월 할인 멤버십 혜택 풍성 버거킹·뚜레쥬르 등,0
2149,버거킹 카톡 플친 대상 풍성한 세트업’ 쿠폰 증정,0
2150,버거킹 카톡 플친 대상 풍성한 세트업’ 쿠폰 증정,0
2151,SAP 버거킹에 차세대 구매조달 솔루션 공급,0
2152,SR경제라이프 NH농협은행 올원뱅크 프리미엄 서비스 출시,1
2153,버거킹 오는 13일까지 와퍼주니어 11 행사,0
2154,리얼푸드 맥도날드 버거킹 햄버거 속에 항생제가,0
2155,맥도날드 햄버거세트 단돈 4900원’ 롯데리아·버거킹·KFC·맘스터치 1월,0
2156,알뜰하게 즐기는 인기 사이드 메뉴 버거킹 12월 할인 행사 진행,1
2157,버거킹 올데이킹 프로모션 인기메뉴를 하루 종일 4900원에 즐긴다,1
2158,채찍뿐인 일회용컵 사용 규제영세업체 곡소리,0
2159,신세계푸드 버거플랜트 → 노브랜드버거 간판갈이,0
2160,신세계푸드 버거플랜트 → 노브랜드버거 간판갈이,0
2161,버거킹 웹어워드 코리아 2018 프로모션 부문 통합대상 수상 쾌거,1
2162,CVC 품에 안긴 여기어때 수장 교체글로벌 진출 본격 선언,1
2163,버거킹 신메뉴 크리미 모짜볼 더한 킹박스 출시,1
2164,버거킹 몬스터 시리즈 정식 메뉴 확정,0
2165,사고의 틀을 깬다 이색조합 메뉴 눈길,0
2166,월드컵 선수 아이 임신하면 평생 공짜 버거킹 광고 사과,0
2167,버거킹 와퍼세트 5700원에 할인 판매,0
2168,여기어때 운영사 위드이노베이션 최문석 대표이사 취임공식입장,0
2169,맥도널드 식물성 고기 버거 시험판매,0
2170,맥도널드 식물성 고기 버거 시험판매,0
2171,여기어때 사모펀드 CVC에 매각 완료··최문석 대표 선임,-1
2172,트럼프 美대학풋볼 우승팀 햄버거 만찬서 세 가지 부각,0
2173,SK네트웍스 전기차 충전사업 시작충전 중 즐기세요,0
2174,NH농협은행 올원뱅크 Freemium프리미엄 서비스 출시,1
2175,SAP 버거킹에 ERP·구매조달 솔루션 공급,0
2176,글로벌 프랜차이즈 K메뉴’에 꽂히다,0
2177,아이스크림·편의점도시락도 배달프랜차이즈·배달업체 협업 착착,0
2178,버거킹 몬스터 시리즈 정식 메뉴 등극,0
2179,여기어때 영국계 사모펀드 CVC캐피탈에 인수 완료지분 85 및 경영권 확보,0
2180,버거킹 몬스터 시리즈 정식 메뉴 등극,0
2181,여기어때 영국계 사모펀드 CVC캐피탈에 인수 완료지분 85 및 경영권 확보,0
2182,버거킹 팬톤과 함께 젤리에이드 3종 출시,1
2183,가짜 고기 전성시대···건강과 맛까지 챙긴 대체 육류 성장 가속화,0
2184,버거킹 10년 전 그 가격 그대로 행사 진행,0
2185,소비자 시선 집중 이색 페어링 메뉴 속속 출시,1
2186,BC카드 어벤져스VOD 구매 할인 이벤트,0
2187,러시아 선수 아이 임신하면 햄버거 제공’ 버거킹 성차별 광고에 사과,0
2188,버거킹 강남지역 24시간 배달 서비스 개시,0
2189,양평물맑은시장 9월 7일 청개구리마켓 개장,0
2190,버거킹 최초 프리미엄 치킨버거 밸런스 치킨버거 출시,1
2191,버거킹 GMO 성분 검출되지 않아 GMO가공식품 최대 수입 등극,0
2192,NH농협은행 올원뱅크 프리미엄 서비스 출시,1
2193,한눈 미국경제 비욘드 미트 상장 첫날 주가 163 상승해 2019년 최고 IPO,1
2194,SK 25일 홈 최종전 PS 선전 기원,0
2195,中에서 모바일 결제를 하고 싶다면 세 가지만 기억하세요,0
2196,SPC그룹 HSC그룹과 조인트벤처 설립으로 캄보디아 진출 발판 마련,1
2197,UFC 난 너겟 아냐퍼거슨 도발에 반응한 맥그리거,0
2198,일론 머스크 테슬라 상장폐지 검토 중,0
2199,버거킹 신메뉴 크리미 모짜볼 포함돼 더욱 풍성하게 즐기는 킹박스,1
2200,버거킹 와퍼주니어 11 1월 통큰 행사 맥도날드 메뉴 단돈 4900원’ 롯데,0
2201,이마트 몽골 3호점 오픈몽골 마트 중 최대 규모,1
2202,버거킹 팬톤과 협업한 젤리에이드 3종 출시,1
2203,SPC그룹 조인트벤처로 캄보디아 진출현지 HSC그룹과 계약 체결,1
2204,버거킹 러 축구선수 아이 임신하면 공짜 황당 행사,0
2205,SAP 버거킹에 S4HANA 및 SAP 아리바 공급버거킹의 디지털 변혁 지원”,0
2206,G마켓 슈퍼프라이데이 20 할인설맞이 인기템도 준비,1
2207,식품업계 사고의 틀을 깨는 이색 페어링’ 메뉴 주목,1
2208,비씨카드 어벤저스 VOD 출시 기념 이벤트,1
2209,버거킹 강남 지역 24시간 딜리버리 서비스 개시,0
2210,버거킹 강남지역 24시간 딜리버리 서비스 개시,0
2211,월드컵 버거킹 선수 아이 임신하면 공짜 부적절한 광고에 사과,0
2212,어벤져스 엔드게임 VOD BC카드로 어셈블,0
2213,종로구 맥도날드 등 일자리 창출 위한 업무협약 체결,1
2214,버거킹 400만개 팔린 몬스터 시리즈 정식 메뉴로,0
2215,여기어때 글로벌 사모펀드에 인수··· 신임대표는 지마켓 MA 맡았던 최문,0
2216,한 눈에 보는 신상품 CJ제일제당 The더건강한 통목살 스테이크 외3월 2,1
2217,유앤비X유니티 버거킹 신메뉴 광고모델 발탁,1
2218,SPC그룹 조인트벤처 설립해 캄보디아 진출,1
2219,버거킹 서울 주요 상권 지역 24시간 딜리버리 서비스 운영 확대,0
2220,SPC그룹 조인트벤처 설립해 캄보디아 진출,1
2221,버거킹 서울 주요 상권 지역 24시간 딜리버리 서비스 운영 확대,0
2222,안전성 갑론을박 GMO 가공식품 최다 수입 기업이 코스트코와 버거킹,0
2223,KT 5Good위크’로 캐리비안베이 반값 이벤트 등 실시,0
2224,햄버거·햇반·고추장 먹거리 물가 줄줄이 오른다,0
2225,위메프 88특가 매 시각 초특가 타임딜 판매,0
2226,메쉬코리아 버거킹 전직영점 배달 대행한다,0
2227,서울우유 밀크홀 1937’ 롯데백화점 관악점 팝업스토어 오픈 外,1
2228,가격인상 전방위 확산먹거리 이어 공공요금까지 줄줄이 올라,0
2229,PS 선전 기원 SK 홈경기 최종전서 레드 데이 실시,0
2230,PS 선전 기원 SK 홈경기 최종전서 레드 데이 실시,0
2231,버거킹 카톡 플친 대상 프리미엄 와퍼 3종 할인 쿠폰 증정,0
2232,식품업계 사고의 틀을 깨는 이색 페어링 메뉴 주목,1
2233,버거킹 7월 한정 프로모션 상품 킹박스KING BOX 3종 출시,1
2234,버거킹 애플 모히또’ 출시,1
2235,SAP 버거킹에 S4HANA 및 SAP 아리바 공급··· 버거킹의 디지털 변혁 지,0
2236,BC카드 어벤져스 엔드게임 VOD 출시 이벤트 실시,1
2237,패스트푸드 원플러스원 이벤트 격돌롯데리아 핫크리스피버거부터 버거,0
2238,특징주마니커에프앤지 상장 첫날 잭팟공모가 상회,0
2239,GMO 사회적협의체 중단삼양·대상 등 식품사 완전표시제 거부협,-1
2240,특징주마니커에프앤지 코스닥 상장 첫날 급등세공모가 상회,0
2241,위메프 88특가 시작시간대별 특가 상품은,0
2242,버거킹 카톡 플친 대상 추석맞이 세트업’ 쿠폰 증정 이벤트 실시,0
2243,SK 와이번스 25일 홈 최종전에 레드 데이 선수단도 착용,0
2244,버거킹 강남지역 24시간 딜리버리 개시,0
2245,2019 칸 라이언즈x서울 페스티벌 18일부터 하얏트블루스퀘어에서 개최,0
2246,여기어때 운영사 위드이노베이션 최문석 대표이사 취임,0
2247,버거킹 음료 메뉴 강화한 리얼 라임 애플 모히또’ 선보여,1
2248,BC카드 어벤져스엔드게임 VOD’ 출시 기념 이벤트 실시,1
2249,7개국 역수출 쾌거’한국 자체개발 메뉴 승승장구,0
2250,CVC캐피탈로 인수 완료된 여기어때 MA 전문가 최문석 신임 대표 취임,0
2251,7개국 역수출 쾌거’한국 자체개발 메뉴 승승장구,0
2252,아로나민 가장 지속 가능한 브랜드’ 선정,0
2253,기획 네가 왜 거기서 나와” 맛•재미 다 잡은 이색 조합이 뜬다,0
2254,SK 홈최종전을 붉은색으로 물들인다25일 삼성전서 레드 데이 진행,0
2255,BC카드 어벤져스 엔드게임 VOD 출시 기념 이벤트 진행,1
2256,이마트 몽골 3호점 오픈상품 18 韓 중소 제품,1
2257,버거킹 와퍼세트 2종 10년 전 가격에 만난다,0
2258,사건사고버거킹 선수 아이 임신하면 평생 공짜 광고 논란,-1
2259,특징주 코스닥새내기 마니커에프엔지 상장 첫날 上,0
2260,특징주 코스닥새내기 마니커에프엔지 상장 첫날 上,0
2261,축구 선수 아이를 임신하라” 버거킹 월드컵 광고 뭇매,0
2262,KFC도 식물성 고기 열풍 닭 없는 비욘드 프라이드 치킨 출시,1
2263,G마켓 2월1일자 슈퍼프라이데이’ 실시,0
2264,서브웨이 12월행사 에그마요콤보 단돈 3900원맥도날드·버거킹·롯데리아,0
2265,대화보다 클릭이 편해,0
2266,농협은행 올원뱅크 프리미엄 서비스 출시,1
2267,월 100만개 훌쩍  취향저격 식음료 날개 달았다,0
2268,KT 12월 더블할인 멤버십 공개버거킹’·뚜레쥬르’ 등 포함,0
2269,日버거킹 매각 나선 롯데GRS 앓던 이 빼나,-1
2270,요즘핫플 노브랜드 버거 먹어보니 갓성비 인정,0
2271,더벨VIG 글로벌 치킨·한식 프랜차이즈 본촌 인수,0
2272,버거킹 카톡 플친한테 프리미엄 와퍼 3종 할인 쿠폰 쏜다,0
2273,버거킹 프리미엄 밸런스 치킨버거 출시,1
2274,전세계적 유행인 비건 채식하는 스타는 누구,0
2275,비씨카드 어벤져스 엔드게임’ 네이버 VOD 출시기념 이벤트,1
2276,SK네트웍스 전기차 충전 중 다양한 할 거리’ 제공,0
2277,나코 마유 효능 토스 깜짝퀴즈 등장정답은,0
2278,여기어때 새 사령탑 오른 최문석 야놀자 이수진 아성 넘을까,0
2279,연산동서 70대 남성 후진 주차하려다 버거킹 매장으로 돌진,0
2280,나코 마유 효능 토스 깜짝퀴즈 등장정답은,0
2281,여기어때 새 사령탑 오른 최문석 야놀자 이수진 아성 넘을까,0
2282,연산동서 70대 남성 후진 주차하려다 버거킹 매장으로 돌진,0
2283,이색 페어링으로 2030 사로잡는 식품 업계,0
2284,G마켓 25일 슈퍼프라이데이 신선·건강식품 20 추가 할인,0
2285,맥도날드 세트 단돈 4900원 12월 행사 외 버거킹·맘스터치·롯데리아·KFC,0
2286,밥값 뺨치는 햄버거 값맥도날드·버거킹·롯데리아 평균 7000원대,0
2287,광고로 올드맨이 부활했다,0
2288,버거킹 와퍼 가격 100원 올린다,0
2289,오늘의 간추린 키뉴스2019 3 20,0
2290,핫 CEO 공격경영 표방 MA 전문가 최문석 여기어때 대표,0
2291,버거킹 도넛의 날 기념 와퍼 도넛 한정판매,0
2292,농협은행 올원뱅크 가입자 400만콘텐츠 제공 프리미엄 서비스 출시,1
2293,무한 배달시대아이스크림 등 디저트 배달 쑥’,0
2294,이통사 연말연시 멤버십 혜택 알차게 쓰세요,0
2295,버거킹 리얼 라임 담은 애플 모히또 출시,1
2296,여기어때 글로벌 사모펀드 CVC캐피탈 손 잡았다,0
2297,눈이 번쩍 귀에 쏘옥식품·스타트업 광고’ 중독되네,0
2298,금융워치 BC카드 어벤져스 엔드게임 네이버 VOD 출시 기념 이벤트 外,1
2299,부산김해경전철 모바일 앱 다운로드’ 이벤트 진행,0
2300,부산김해경전철 모바일 앱 다운로드’ 이벤트 진행,0
2301,뉴욕의 창 고기 맛 완벽 재현한 대체품’ 시장 인기몰이,1
2302,버거킹 카카오톡 플러스친구 세트업 쿠폰 증정 이벤트,0
2303,버거킹 할로윈 분위기 물씬 나는 앵그리몬스터X 10월 한정출시,1
2304,서비스업에 부는 무인화 바람 아르바이트 시장까지 점령할까,0
2305,BC카드 어벤져스 엔드게임 네이버 VOD 이벤트아이언맨 피규어 등 제공,0
2306,美버거킹 암 투병 반려견에 햄버거 평생 무료 제공,0
2307,모바일 한게임 신맞고 12일 김준현vs나미춘 빅매치 진행,0
2308,SPC그룹 조인트벤처 설립해 캄보디아 진출,1
2309,버거킹 강남 지역 24시간 딜리버리 서비스 제공,0
2310,더벨VIG 본촌 인수 후 그리는 성장스토리는,0
2311,경쟁사들 줄줄이 폐점하는데버거킹 나홀로 독주,-1
2312,버거킹 할로윈 맞이 10월 한정 앵그리몬스터X 출시,1
2313,신간 크리에이티브는 단련된다,0
2314,NH농협은행 올원뱅크 Freemium 서비스 출시,1
2315,식품 단신 CJ제일제당·GS25·한국야쿠르트 外,0
2316,버거킹 몬스터와퍼 100만개 판매,0
2317,BC카드 네이버 시리즈온에서 엔드게임 VOD 결제하면 3000포인트 적립 이벤,0
2318,SK 와이번스 25일 홈경기 최종전서 레드 데이 이벤트 실시,0
2319,양평물맑은시장청개구리 마켓성황리에 개장,0
2320,SK 와이번스 25일 홈경기 최종전서 레드 데이 이벤트 실시,0
2321,양평물맑은시장청개구리 마켓성황리에 개장,0
2322,미래차 주유소 진화 이끈다 SK네트웍스 전기차 충전 스타트,1
2323,버거킹 도넛데이 기념 와퍼도넛’ 한정판매 이벤트 진행,0
2324,이마트 몽골 3호점 오픈한류 식문화 전파,1
2325,모바일 한게임 신맞고 김준현 vs 윤태진 빅매치 방송,0
2326,CEO 인사이트 대니얼 슈워츠 CEO의 서번트 리더십,0
2327,버거킹 24시간 딜리버리 종로·신촌 등으로 확대,0
2328,버거킹㈜비케이알 2018년 19차 신입경력 정규직 영업관리직 채용 2019년,0
2329,비대면으로 소비자 니즈 공략언택트의 진화,1
2330,버거킹 몬스터 와퍼 인기돌풍에 정식메뉴 등극,1
2331,위클리 신상품 버거킹 밸런스 치킨버거,1
2332,KT 멤버십  12월 더블할인 멤버십 대상을 공개,0
2333,미국서 식품한류 이끌 마니커에프앤지 아마존서 삼계탕 판매 개시 겹경사,0
2334,이지 돋보기 과자와 치킨이 사랑에 빠지면소비자들 입맛 돋는 파격,0
2335,여기어때 CVC캐피탈 맞손해외시장 공략 시동,0
2336,英 맥도날드 테이크아웃’ 전용매장 오픈국내 도입은 아직”,1
2337,9월3주차 비즈니스피플 주간 임원인사 동향,0
2338,버거킹 최초의 프리미엄 치킨버거 밸런스 치킨버거’ 출시,1
2339,버거킹 할로윈 맞이 10월 한정 앵그리몬스터X’ 출시,1
2340,식품업계 사고의 틀을 깨는 이색 페어링’ 메뉴 주목,1
2341,아로나민 세계서 가장 지속 가능한 브랜드,0
2342,NH농협은행 올원뱅크 프리미엄 서비스 출시,1
2343,맥도날드·버거킹 VS 쉐이크쉑 햄버거 패티에 희비 엇갈려,0
2344,여기어때 운영사 위드이노베이션 최문석 대표이사 취임,0
2345,BC카드로 어벤져스 엔드게임 VOD 결제 시 4900원’,0
